time,speed,speed_est,motor_angle,current,duty,state
0.436000,52.218998,55.069561,4.511334,0.563786,0.232685,1
0.437000,51.998928,54.518867,4.563333,0.604240,0.232685,1
0.438000,51.799397,53.973679,4.615132,0.640918,0.232685,1
0.439000,51.618488,53.433941,4.666751,0.674174,0.232685,1
0.440000,51.454468,52.899601,4.718205,0.704325,0.232685,1
0.441000,51.305756,52.370605,4.769511,0.731662,0.232685,1
0.442000,51.425491,51.846901,4.820937,1.265585,0.245414,1
0.443000,51.534050,51.328434,4.872471,1.245629,0.245414,1
0.444000,51.632477,50.815151,4.924103,1.227535,0.245414,1
0.445000,51.721718,50.306999,4.975825,1.211131,0.245414,1
0.446000,51.802628,49.803928,5.027627,1.196257,0.245414,1
0.447000,51.875988,49.305889,5.079504,1.182772,0.245414,1
0.448000,51.942501,48.812832,5.131446,1.170546,0.245414,1
0.449000,52.002808,48.324703,5.183449,1.159461,0.245414,1
0.450000,52.057484,47.841457,5.235506,1.149410,0.245414,1
0.451000,52.375645,47.363045,5.287882,1.677469,0.258843,1
0.452000,52.664108,57.361389,5.340546,1.624442,0.258843,1
0.453000,52.925648,56.787777,5.393472,1.576365,0.258843,1
0.454000,53.162777,56.219898,5.446634,1.532775,0.258843,1
0.455000,53.377777,55.657700,5.500012,1.493253,0.258843,1
0.456000,53.572708,55.101124,5.553585,1.457420,0.258843,1
0.457000,53.749447,54.550114,5.607334,1.424932,0.258843,1
0.458000,53.909691,54.004612,5.661244,1.395475,0.258843,1
0.459000,54.054977,53.464565,5.715299,1.368767,0.258843,1
0.460000,53.856110,52.929920,5.769155,0.683366,0.242313,1
0.461000,53.675804,52.400623,5.822831,0.716511,0.242313,1
0.462000,53.512325,51.876617,5.876343,0.746562,0.242313,1
0.463000,53.364105,51.357853,5.929707,0.773808,0.242313,1
0.464000,53.229721,50.844276,5.982937,0.798511,0.242313,1
0.465000,53.107880,50.335835,6.036045,0.820908,0.242313,1
0.466000,52.997410,49.832478,6.089042,0.841215,0.242313,1
0.467000,52.897247,49.334152,6.141940,0.859627,0.242313,1
0.468000,52.806435,48.840813,6.194746,0.876321,0.242313,1
0.469000,52.989594,48.352406,6.247736,1.422443,0.255588,1
0.470000,53.155655,47.868881,0.017705,1.391917,0.255588,1
0.471000,53.306217,57.862167,0.071012,1.364240,0.255588,1
0.472000,53.442730,57.283546,0.124454,1.339146,0.255588,1
0.473000,53.566498,56.710712,0.178021,1.316394,0.255588,1
0.474000,53.678715,56.143604,0.231700,1.295766,0.255588,1
0.475000,53.780460,55.582169,0.285480,1.277063,0.255588,1
0.476000,53.872707,55.026348,0.339353,1.260106,0.255588,1
0.477000,53.956345,54.476086,0.393309,1.244731,0.255588,1
0.478000,53.692574,53.931324,0.447002,0.551588,0.238608,1
0.479000,53.453423,53.392010,0.500455,0.595550,0.238608,1
0.480000,53.236591,52.858089,0.553692,0.635409,0.238608,1
0.481000,53.039997,52.329510,0.606732,0.671546,0.238608,1
0.482000,52.861752,51.806213,0.659594,0.704312,0.238608,1
0.483000,52.700146,51.288151,0.712294,0.734020,0.238608,1
0.484000,52.553623,50.775269,0.764847,0.760954,0.238608,1
0.485000,52.420773,50.267517,0.817268,0.785375,0.238608,1
0.486000,52.300323,49.764843,0.869568,0.807517,0.238608,1
0.487000,52.453751,49.267197,0.922022,1.352859,0.251740,1
0.488000,52.592857,48.774525,0.974615,1.327288,0.251740,1
0.489000,52.718979,48.286781,1.027334,1.304103,0.251740,1
0.490000,52.833332,47.803913,1.080167,1.283084,0.251740,1
0.491000,52.937012,57.797852,1.133104,1.264024,0.251740,1
0.492000,53.031013,57.219875,1.186135,1.246745,0.251740,1
0.493000,53.116241,56.647678,1.239251,1.231077,0.251740,1
0.494000,53.193516,56.081203,1.292445,1.216873,0.251740,1
0.495000,53.263577,55.520393,1.345709,1.203994,0.251740,1
0.496000,52.972332,54.965191,1.398681,0.482784,0.234001,1
0.497000,52.708271,54.415539,1.451389,0.531325,0.234001,1
0.498000,52.468857,53.871384,1.503858,0.575335,0.234001,1
0.499000,52.251785,53.332672,1.556110,0.615238,0.234001,1
0.500000,52.054974,52.799347,1.608165,0.651416,0.234001,1
0.501000,51.876534,52.271355,1.660041,0.684218,0.234001,1
0.502000,51.714748,51.748642,1.711756,0.713958,0.234001,1
0.503000,51.568062,51.231155,1.763324,0.740922,0.234001,1
0.504000,51.435066,50.718845,1.814759,0.765370,0.234001,1
0.505000,51.574165,50.211658,1.866333,1.306897,0.246985,1
0.506000,51.700279,49.709541,1.918034,1.283713,0.246985,1
0.507000,51.814625,49.212448,1.969848,1.262694,0.246985,1
0.508000,51.918297,48.720325,2.021767,1.243637,0.246985,1
0.509000,52.012295,48.233124,2.073779,1.226358,0.246985,1
0.510000,52.097519,47.750793,2.125876,1.210692,0.246985,1
0.511000,52.174789,57.745262,2.178051,1.196488,0.246985,1
0.512000,52.244846,57.167809,2.230296,1.183609,0.246985,1
0.513000,52.308365,56.596130,2.282604,1.171933,0.246985,1
0.514000,51.995686,56.030170,2.334600,0.420808,0.228472,1
0.515000,51.712189,55.469868,2.386312,0.472921,0.228472,1
0.516000,51.455151,54.915169,2.437768,0.520171,0.228472,1
0.517000,51.222103,54.366016,2.488990,0.563010,0.228472,1
0.518000,51.010807,53.822357,2.540001,0.601851,0.228472,1
0.519000,50.819233,53.284134,2.590820,0.637067,0.228472,1
0.520000,50.645538,52.751293,2.641465,0.668996,0.228472,1
0.521000,50.488056,52.223782,2.691953,0.697946,0.228472,1
0.522000,50.345272,51.701546,2.742299,0.724192,0.228472,1
0.523000,50.472454,51.184532,2.792771,1.261268,0.241304,1
0.524000,50.587765,50.672688,2.843359,1.240071,0.241304,1
0.525000,50.692314,50.165962,2.894051,1.220853,0.241304,1
0.526000,50.787106,49.664303,2.944838,1.203428,0.241304,1
0.527000,50.873051,49.167660,2.995711,1.187630,0.241304,1
0.528000,50.950974,48.675983,3.046662,1.173306,0.241304,1
0.529000,51.021622,48.189224,3.097684,1.160318,0.241304,1
0.530000,51.085678,47.707333,3.148770,1.148543,0.241304,1
0.531000,51.143757,57.702232,3.199913,1.137868,0.241304,1
0.532000,50.810299,57.125210,3.250724,0.355960,0.221998,1
0.533000,50.507965,56.553959,3.301232,0.411536,0.221998,1
0.534000,50.233849,55.988419,3.351465,0.461925,0.221998,1
0.535000,49.985317,55.428535,3.401451,0.507611,0.221998,1
0.536000,49.759979,54.874252,3.451211,0.549033,0.221998,1
0.537000,49.555676,54.325512,3.500767,0.586589,0.221998,1
0.538000,49.370438,53.782257,3.550137,0.620639,0.221998,1
0.539000,49.202488,53.244434,3.599339,0.651513,0.221998,1
0.540000,49.050217,52.711990,3.648390,0.679504,0.221998,1
0.541000,49.165668,52.184872,3.697556,1.211905,0.234674,1
0.542000,49.270344,51.663025,3.746826,1.192663,0.234674,1
0.543000,49.365250,51.146397,3.796191,1.175218,0.234674,1
0.544000,49.451298,50.634933,3.845643,1.159400,0.234674,1
0.545000,49.529312,50.128586,3.895172,1.145058,0.234674,1
0.546000,49.600048,49.627300,3.944772,1.132056,0.234674,1
0.547000,49.664181,49.131027,3.994436,1.120267,0.234674,1
0.548000,49.722328,48.639717,4.044158,1.109578,0.234674,1
0.549000,49.775047,48.153320,4.093934,1.099887,0.234674,1
0.550000,50.090469,47.671787,4.144024,1.626344,0.248055,1
0.551000,50.376450,47.195068,4.194400,1.573773,0.248055,1
0.552000,50.635738,57.195091,4.245036,1.526110,0.248055,1
0.553000,50.870827,56.623142,4.295907,1.482895,0.248055,1
0.554000,51.083977,56.056911,4.346991,1.443713,0.248055,1
0.555000,51.277229,55.496342,4.398268,1.408188,0.248055,1
0.556000,51.452446,54.941380,4.449721,1.375980,0.248055,1
0.557000,51.611309,54.391968,4.501332,1.346777,0.248055,1
0.558000,51.755344,53.848049,4.553088,1.320300,0.248055,1
0.559000,51.548279,53.309570,4.604636,0.620978,0.231172,1
0.560000,51.360542,52.776474,4.655997,0.655489,0.231172,1
0.561000,51.190327,52.248711,4.707187,0.686778,0.231172,1
0.562000,51.035995,51.726223,4.758223,0.715148,0.231172,1
0.563000,50.896069,51.208961,4.809119,0.740870,0.231172,1
0.564000,50.769203,50.696873,4.859889,0.764191,0.231172,1
0.565000,50.654179,50.189903,4.910543,0.785335,0.231172,1
0.566000,50.549889,49.688004,4.961093,0.804506,0.231172,1
0.567000,50.455334,49.191124,5.011549,0.821888,0.231172,1
0.568000,50.634014,48.699215,5.062182,1.366464,0.244392,1
0.569000,50.796017,48.212223,5.112978,1.336684,0.244392,1
0.570000,50.942898,47.730103,5.163921,1.309684,0.244392,1
0.571000,51.076073,47.252804,5.214997,1.285204,0.244392,1
0.572000,51.196815,46.780277,5.266194,1.263008,0.244392,1
0.573000,51.306290,56.784447,5.317501,1.242884,0.244392,1
0.574000,51.405544,56.216602,5.368906,1.224639,0.244392,1
0.575000,51.495537,55.654438,5.420402,1.208096,0.244392,1
0.576000,51.577129,55.097893,5.471979,1.193097,0.244392,1
0.577000,51.291592,54.546913,5.523270,0.460470,0.226416,1
0.578000,51.032707,54.001446,5.574303,0.508060,0.226416,1
0.579000,50.797985,53.461433,5.625101,0.551207,0.226416,1
0.580000,50.585171,52.926819,5.675686,0.590328,0.226416,1
0.581000,50.392216,52.397552,5.726078,0.625797,0.226416,1
0.582000,50.217270,51.873577,5.776295,0.657956,0.226416,1
0.583000,50.058655,51.354843,5.826354,0.687114,0.226416,1
0.584000,49.914845,50.841293,5.876269,0.713549,0.226416,1
0.585000,49.784454,50.332882,5.926054,0.737518,0.226416,1
0.586000,49.927109,49.829552,5.975981,1.281000,0.239460,1
0.587000,50.056450,49.331257,6.026037,1.257224,0.239460,1
0.588000,50.173717,48.837944,6.076211,1.235667,0.239460,1
0.589000,50.280041,48.349564,6.126491,1.216123,0.239460,1
0.590000,50.376442,47.866070,6.176867,1.198402,0.239460,1
0.591000,50.463844,47.387409,6.227331,1.182335,0.239460,1
0.592000,50.543091,46.913536,6.277874,1.167769,0.239460,1
0.593000,50.614941,46.444401,0.045304,1.154560,0.239460,1
0.594000,50.680084,56.451935,0.095984,1.142585,0.239460,1
0.595000,50.356903,55.887417,0.146341,0.367240,0.220348,1
0.596000,50.063885,55.328545,0.196405,0.421104,0.220348,1
0.597000,49.798214,54.775261,0.246203,0.469940,0.220348,1
0.598000,49.557343,54.227509,0.295760,0.514218,0.220348,1
0.599000,49.338951,53.685234,0.345099,0.554364,0.220348,1
0.600000,49.140942,53.148384,0.394240,0.590762,0.220348,1
0.601000,48.961414,52.616901,0.443202,0.623763,0.220348,1
0.602000,48.798641,52.090733,0.492000,0.653685,0.220348,1
0.603000,48.651062,51.569824,0.540651,0.680814,0.220348,1
0.604000,48.774303,51.054127,0.589426,1.219503,0.233200,1
0.605000,48.886040,50.543587,0.638312,1.198962,0.233200,1
0.606000,48.987350,50.038151,0.687299,1.180340,0.233200,1
0.607000,49.079205,49.537769,0.736378,1.163455,0.233200,1
0.608000,49.162487,49.042393,0.785541,1.148146,0.233200,1
0.609000,49.237995,48.551968,0.834779,1.134265,0.233200,1
0.610000,49.306454,48.066448,0.884085,1.121681,0.233200,1
0.611000,49.368523,47.585785,0.933454,1.110271,0.233200,1
0.612000,49.424801,47.109928,0.982878,1.099926,0.233200,1
0.613000,49.746677,46.638828,1.032625,1.632249,0.246743,1
0.614000,50.038513,46.172440,1.082664,1.578603,0.246743,1
0.615000,50.303108,56.182693,1.132967,1.529964,0.246743,1
0.616000,50.543011,55.620869,1.183510,1.485864,0.246743,1
0.617000,50.760521,55.064659,1.234270,1.445881,0.246743,1
0.618000,50.957729,54.514011,1.285228,1.409629,0.246743,1
0.619000,51.136532,53.968872,1.336364,1.376761,0.246743,1
0.620000,51.298645,53.429184,1.387663,1.346961,0.246743,1
0.621000,51.445629,52.894894,1.439109,1.319942,0.246743,1
0.622000,51.244186,52.365944,1.490353,0.626029,0.230008,1
0.623000,51.061546,51.842285,1.541414,0.659603,0.230008,1
0.624000,50.895954,51.323864,1.592310,0.690043,0.230008,1
0.625000,50.745815,50.810627,1.643056,0.717642,0.230008,1
0.626000,50.609688,50.302521,1.693666,0.742665,0.230008,1
0.627000,50.486267,49.799496,1.744152,0.765353,0.230008,1
0.628000,50.374367,49.301502,1.794526,0.785923,0.230008,1
0.629000,50.272911,48.808487,1.844799,0.804573,0.230008,1
0.630000,50.180923,48.320404,1.894980,0.821482,0.230008,1
0.631000,50.364624,47.837200,1.945345,1.371022,0.243363,1
0.632000,50.531181,47.358829,1.995876,1.340406,0.243363,1
0.633000,50.682194,46.885242,2.046558,1.312646,0.243363,1
0.634000,50.819111,46.416389,2.097378,1.287477,0.243363,1
0.635000,50.943249,56.424202,2.148321,1.264658,0.243363,1
0.636000,51.055801,55.859959,2.199377,1.243968,0.243363,1
0.637000,51.157848,55.301361,2.250535,1.225209,0.243363,1
0.638000,51.250370,54.748348,2.301785,1.208201,0.243363,1
0.639000,51.334255,54.200867,2.353119,1.192781,0.243363,1
0.640000,51.059631,53.658859,2.404179,0.477436,0.225829,1
0.641000,50.810638,53.122272,2.454989,0.523207,0.225829,1
0.642000,50.584885,52.591049,2.505574,0.564706,0.225829,1
0.643000,50.380203,52.065140,2.555954,0.602332,0.225829,1
0.644000,50.194622,51.544487,2.606149,0.636445,0.225829,1
0.645000,50.026363,51.029041,2.656176,0.667376,0.225829,1
0.646000,49.873810,50.518753,2.706049,0.695418,0.225829,1
0.647000,49.735493,50.013565,2.755785,0.720844,0.225829,1
0.648000,49.610085,49.513432,2.805395,0.743897,0.225829,1
0.649000,49.759796,49.018299,2.855155,1.291621,0.238999,1
0.650000,49.895535,48.528118,2.905051,1.266669,0.238999,1
0.651000,50.018604,48.042839,2.955069,1.244047,0.238999,1
0.652000,50.130184,47.562412,3.005199,1.223535,0.238999,1
0.653000,50.231350,47.086788,3.055431,1.204938,0.238999,1
0.654000,50.323074,46.615921,3.105754,1.188077,0.238999,1
0.655000,50.406239,46.149761,3.156160,1.172790,0.238999,1
0.656000,50.481640,56.160240,3.206641,1.158929,0.238999,1
0.657000,50.550003,55.598637,3.257191,1.146363,0.238999,1
0.658000,50.238625,55.042652,3.307430,0.388246,0.220331,1
0.659000,49.956310,54.492226,3.357386,0.440142,0.220331,1
0.660000,49.700344,53.947304,3.407087,0.487194,0.220331,1
0.661000,49.468269,53.407833,3.456555,0.529855,0.220331,1
0.662000,49.257854,52.873756,3.505813,0.568534,0.220331,1
0.663000,49.067078,52.345020,3.554880,0.603603,0.220331,1
0.664000,48.894108,51.821571,3.603774,0.635400,0.220331,1
0.665000,48.737282,51.303356,3.652511,0.664228,0.220331,1
0.666000,48.595093,50.790321,3.701106,0.690366,0.220331,1
0.667000,48.725632,50.282417,3.749832,1.232982,0.233304,1
0.668000,48.843987,49.779594,3.798676,1.211226,0.233304,1
0.669000,48.951298,49.281799,3.847627,1.191500,0.233304,1
0.670000,49.048592,48.788982,3.896676,1.173615,0.233304,1
0.671000,49.136806,48.301094,3.945813,1.157400,0.233304,1
0.672000,49.216785,47.818085,3.995030,1.142697,0.233304,1
0.673000,49.289303,47.339905,4.044319,1.129367,0.233304,1
0.674000,49.355049,46.866505,4.093674,1.117281,0.233304,1
0.675000,49.414661,46.397839,4.143089,1.106323,0.233304,1
0.676000,49.741764,45.933861,4.192831,1.642498,0.246957,1
0.677000,50.038338,55.946495,4.242869,1.587981,0.246957,1
0.678000,50.307232,55.387032,4.293176,1.538552,0.246957,1
0.679000,50.551029,54.833160,4.343727,1.493737,0.246957,1
0.680000,50.772072,54.284828,4.394499,1.453104,0.246957,1
0.681000,50.972485,53.741982,4.445472,1.416264,0.246957,1
0.682000,51.154190,53.204563,4.496626,1.382861,0.246957,1
0.683000,51.318935,52.672520,4.547945,1.352577,0.246957,1
0.684000,51.468307,52.145794,4.599413,1.325119,0.246957,1
0.685000,51.277222,51.624336,4.650691,0.647198,0.230631,1
0.686000,51.103973,51.108093,4.701795,0.679046,0.230631,1
0.687000,50.946896,50.597012,4.752741,0.707921,0.230631,1
0.688000,50.804478,50.091042,4.803546,0.734100,0.230631,1
0.689000,50.675350,49.590130,4.854221,0.757837,0.230631,1
0.690000,50.558277,49.094231,4.904779,0.779359,0.230631,1
0.691000,50.452129,48.603291,4.955232,0.798871,0.230631,1
0.692000,50.355888,48.117260,5.005588,0.816561,0.230631,1
0.693000,50.268631,47.636089,5.055856,0.832602,0.230631,1
0.694000,50.458740,47.159729,5.106315,1.385590,0.244092,1
0.695000,50.631104,46.688133,5.156946,1.353905,0.244092,1
0.696000,50.787380,46.221252,5.207734,1.325178,0.244092,1
0.697000,50.929073,45.759041,5.258663,1.299132,0.244092,1
0.698000,51.057541,55.773430,5.309720,1.275516,0.244092,1
0.699000,51.174019,55.215694,5.360894,1.254105,0.244092,1
0.700000,51.279625,54.663540,5.412174,1.234692,0.244092,1
0.701000,51.375374,54.116905,5.463549,1.217091,0.244092,1
0.702000,51.462185,53.575737,5.515011,1.201133,0.244092,1
0.703000,51.192146,53.039982,5.566204,0.489170,0.226655,1
0.704000,50.947311,52.509583,5.617151,0.534177,0.226655,1
0.705000,50.725330,51.984486,5.667876,0.574982,0.226655,1
0.706000,50.524067,51.464642,5.718400,0.611979,0.226655,1
0.707000,50.341587,50.949997,5.768742,0.645523,0.226655,1
0.708000,50.176140,50.440498,5.818918,0.675937,0.226655,1
0.709000,50.026134,49.936092,5.868944,0.703511,0.226655,1
0.710000,49.890129,49.436733,5.918834,0.728512,0.226655,1
0.711000,49.766819,48.942368,5.968601,0.751179,0.226655,1
0.712000,49.920197,48.452946,6.018521,1.302089,0.239914,1
0.713000,50.059258,47.968418,6.068581,1.276526,0.239914,1
0.714000,50.185341,47.488735,6.118766,1.253350,0.239914,1
0.715000,50.299656,47.013847,6.169065,1.232336,0.239914,1
0.716000,50.403301,46.543709,6.219469,1.213283,0.239914,1
0.717000,50.497272,46.078274,6.269966,1.196008,0.239914,1
0.718000,50.582474,45.617493,0.037363,1.180347,0.239914,1
0.719000,50.659721,55.633293,0.088022,1.166147,0.239914,1
0.720000,50.729759,55.076962,0.138752,1.153272,0.239914,1
0.721000,50.421513,54.526192,0.189174,0.398106,0.221327,1
0.722000,50.142036,53.980930,0.239316,0.449480,0.221327,1
0.723000,49.888645,53.441120,0.289204,0.496060,0.221327,1
0.724000,49.658905,52.906708,0.338863,0.538292,0.221327,1
0.725000,49.450607,52.377640,0.388314,0.576582,0.221327,1
0.726000,49.261749,51.853863,0.437576,0.611298,0.221327,1
0.727000,49.090519,51.335323,0.486666,0.642774,0.221327,1
0.728000,48.935268,50.821972,0.535601,0.671313,0.221327,1
0.729000,48.794510,50.313751,0.584396,0.697188,0.221327,1
0.730000,48.927822,49.810616,0.633324,1.242517,0.234373,1
0.731000,49.048695,49.312511,0.682372,1.220299,0.234373,1
0.732000,49.158283,48.819386,0.731531,1.200153,0.234373,1
0.733000,49.257645,48.331192,0.780788,1.181889,0.234373,1
0.734000,49.347733,47.847881,0.830136,1.165328,0.234373,1
0.735000,49.429413,47.369404,0.879565,1.150313,0.234373,1
0.736000,49.503468,46.895710,0.929069,1.136700,0.234373,1
0.737000,49.570610,46.426754,0.978640,1.124357,0.234373,1
0.738000,49.631489,45.962486,1.028271,1.113167,0.234373,1
0.739000,49.961086,45.502861,1.078232,1.651826,0.248094,1
0.740000,50.259922,55.519806,1.128492,1.596893,0.248094,1
0.741000,50.530865,54.964607,1.179023,1.547087,0.248094,1
0.742000,50.776520,54.414963,1.229800,1.501930,0.248094,1
0.743000,50.999249,53.870815,1.280799,1.460988,0.248094,1
0.744000,51.201187,53.332108,1.332000,1.423866,0.248094,1
0.745000,51.384281,52.798786,1.383384,1.390210,0.248094,1
0.746000,51.550285,52.270798,1.434935,1.359694,0.248094,1
0.747000,51.700794,51.748089,1.486635,1.332026,0.248094,1
0.748000,51.511974,51.230610,1.538147,0.656379,0.231829,1
0.749000,51.340778,50.718304,1.589488,0.687850,0.231829,1
0.750000,51.185562,50.211121,1.640674,0.716382,0.231829,1
0.751000,51.044830,49.709011,1.691719,0.742251,0.231829,1
0.752000,50.917236,49.211922,1.742636,0.765707,0.231829,1
0.753000,50.801552,48.719803,1.793437,0.786972,0.231829,1
0.754000,50.696663,48.232605,1.844134,0.806253,0.231829,1
0.755000,50.601562,47.750278,1.894736,0.823735,0.231829,1
0.756000,50.515339,47.272778,1.945251,0.839585,0.231829,1
0.757000,50.707512,46.800049,1.995958,1.394649,0.245347,1
0.758000,50.881748,46.332050,2.046840,1.362621,0.245347,1
0.759000,51.039722,45.868729,2.097880,1.333582,0.245347,1
0.760000,51.182953,55.882019,2.149063,1.307252,0.245347,1
0.761000,51.312813,55.323200,2.200376,1.283381,0.245347,1
0.762000,51.430553,54.769970,2.251806,1.261737,0.245347,1
0.763000,51.537304,54.222271,2.303344,1.242114,0.245347,1
0.764000,51.634090,53.680050,2.354978,1.224322,0.245347,1
0.765000,51.721844,53.143250,2.406699,1.208191,0.245347,1
0.766000,51.459995,52.611816,2.458159,0.510740,0.228276,1
0.767000,51.222588,52.085697,2.509382,0.554382,0.228276,1
0.768000,51.007336,51.564842,2.560389,0.593950,0.228276,1
0.769000,50.812176,51.049194,2.611202,0.629825,0.228276,1
0.770000,50.635231,50.538704,2.661837,0.662351,0.228276,1
0.771000,50.474800,50.033318,2.712312,0.691842,0.228276,1
0.772000,50.329342,49.532986,2.762641,0.718581,0.228276,1
0.773000,50.197460,49.037655,2.812839,0.742824,0.228276,1
0.774000,50.077888,48.547279,2.862916,0.764804,0.228276,1
0.775000,50.235878,48.061806,2.913152,1.317537,0.241596,1
0.776000,50.379124,47.581188,2.963531,1.291206,0.241596,1
0.777000,50.508999,47.105377,3.014040,1.267331,0.241596,1
0.778000,50.626751,46.634323,3.064667,1.245685,0.241596,1
0.779000,50.733513,46.167980,3.115401,1.226060,0.241596,1
0.780000,50.830311,45.706303,3.166231,1.208266,0.241596,1
0.781000,50.918076,55.721214,3.217149,1.192133,0.241596,1
0.782000,50.997646,55.164001,3.268147,1.177506,0.241596,1
0.783000,51.069794,54.612362,3.319217,1.164244,0.241596,1
0.784000,50.771076,54.066238,3.369988,0.423962,0.223390,1
0.785000,50.500240,53.525578,3.420488,0.473748,0.223390,1
0.786000,50.254681,52.990322,3.470742,0.518888,0.223390,1
0.787000,50.032040,52.460419,3.520775,0.559814,0.223390,1
0.788000,49.830181,51.935814,3.570605,0.596921,0.223390,1
0.789000,49.647160,51.416458,3.620252,0.630564,0.223390,1
0.790000,49.481220,50.902294,3.669733,0.661068,0.223390,1
0.791000,49.330769,50.393272,3.719064,0.688725,0.223390,1
0.792000,49.194363,49.889339,3.768258,0.713800,0.223390,1
0.793000,49.332935,49.390446,3.817591,1.261030,0.236502,1
0.794000,49.458572,48.896542,3.867049,1.237934,0.236502,1
0.795000,49.572483,48.407578,3.916622,1.216995,0.236502,1
0.796000,49.675762,47.923504,3.966298,1.198010,0.236502,1
0.797000,49.769402,47.444271,4.016067,1.180797,0.236502,1
0.798000,49.854301,46.969830,4.065921,1.165190,0.236502,1
0.799000,49.931278,46.500134,4.115852,1.151040,0.236502,1
0.800000,50.001072,46.035133,4.165854,1.138211,0.236502,1
0.801000,50.064350,45.574783,4.215918,1.126579,0.236502,1
0.802000,49.734100,55.591011,4.265652,0.340787,0.217121,1
0.803000,49.434673,55.035103,4.315087,0.395828,0.217121,1
0.804000,49.163193,54.484753,4.364250,0.445732,0.217121,1
0.805000,48.917049,53.939907,4.413167,0.490979,0.217121,1
0.806000,48.693882,53.400509,4.461861,0.532003,0.217121,1
0.807000,48.491543,52.866505,4.510352,0.569198,0.217121,1
0.808000,48.308086,52.337841,4.558660,0.602921,0.217121,1
0.809000,48.141754,51.814465,4.606802,0.633497,0.217121,1
0.810000,47.990948,51.296322,4.654793,0.661219,0.217121,1
0.811000,48.112106,50.783360,4.702905,1.202140,0.230016,1
0.812000,48.221958,50.275528,4.751127,1.181947,0.230016,1
0.813000,48.321556,49.772774,4.799448,1.163638,0.230016,1
0.814000,48.411861,49.275047,4.847860,1.147038,0.230016,1
0.815000,48.493736,48.782299,4.896354,1.131988,0.230016,1
0.816000,48.567970,48.294476,4.944922,1.118341,0.230016,1
0.817000,48.635277,47.811531,4.993557,1.105969,0.230016,1
0.818000,48.696301,47.333416,5.042254,1.094751,0.230016,1
0.819000,48.751629,46.860081,5.091006,1.084580,0.230016,1
0.820000,49.073418,46.391479,5.140079,1.618608,0.243597,1
0.821000,49.365173,45.927567,5.189444,1.564976,0.243597,1
0.822000,49.629696,45.468292,5.239074,1.516351,0.243597,1
0.823000,49.869530,55.485588,5.288943,1.472263,0.243597,1
0.824000,50.086979,54.930733,5.339030,1.432291,0.243597,1
0.825000,50.284134,54.381428,5.389314,1.396050,0.243597,1
0.826000,50.462887,53.837612,5.439777,1.363191,0.243597,1
0.827000,50.624958,53.299236,5.490402,1.333398,0.243597,1
0.828000,50.771900,52.766243,5.541173,1.306387,0.243597,1
0.829000,50.564884,52.238583,5.591738,0.601405,0.226585,1
0.830000,50.377190,51.716198,5.642116,0.635908,0.226585,1
0.831000,50.207012,51.199036,5.692323,0.667190,0.226585,1
0.832000,50.052719,50.687046,5.742375,0.695553,0.226585,1
0.833000,49.912827,50.180176,5.792288,0.721269,0.226585,1
0.834000,49.785992,49.678375,5.842074,0.744584,0.226585,1
0.835000,49.670994,49.181591,5.891746,0.765723,0.226585,1
0.836000,49.566727,48.689777,5.941312,0.784889,0.226585,1
0.837000,49.472195,48.202881,5.990785,0.802267,0.226585,1
0.838000,49.653954,47.720852,6.040439,1.352959,0.239958,1
0.839000,49.818748,47.243645,6.090257,1.322666,0.239958,1
0.840000,49.968163,46.771210,6.140225,1.295200,0.239958,1
0.841000,50.103630,46.303497,6.190329,1.270298,0.239958,1
0.842000,50.226452,45.840462,6.240556,1.247720,0.239958,1
0.843000,50.337811,45.382057,0.007708,1.227249,0.239958,1
0.844000,50.438778,55.400215,0.058147,1.208690,0.239958,1
0.845000,50.530319,54.846214,0.108677,1.191862,0.239958,1
0.846000,50.613319,54.297752,0.159290,1.176605,0.239958,1
0.847000,50.325417,53.754776,0.209616,0.436460,0.221800,1
0.848000,50.064384,53.217228,0.259680,0.484444,0.221800,1
0.849000,49.827717,52.685055,0.309508,0.527949,0.221800,1
0.850000,49.613136,52.158203,0.359121,0.567394,0.221800,1
0.851000,49.418583,51.636623,0.408540,0.603158,0.221800,1
0.852000,49.242188,51.120258,0.457782,0.635583,0.221800,1
0.853000,49.082256,50.609055,0.506864,0.664983,0.221800,1
0.854000,48.937252,50.102966,0.555802,0.691638,0.221800,1
0.855000,48.805782,49.601936,0.604607,0.715805,0.221800,1
0.856000,48.949722,49.105919,0.653557,1.263992,0.234957,1
0.857000,49.080227,48.614861,0.702637,1.240002,0.234957,1
0.858000,49.198551,48.128712,0.751836,1.218251,0.234957,1
0.859000,49.305832,47.647427,0.801142,1.198531,0.234957,1
0.860000,49.403099,47.170952,0.850545,1.180650,0.234957,1
0.861000,49.491287,46.699242,0.900036,1.164439,0.234957,1
0.862000,49.571247,46.232250,0.949607,1.149742,0.234957,1
0.863000,49.643742,45.769928,0.999251,1.136415,0.234957,1
0.864000,49.709469,45.312229,1.048961,1.124333,0.234957,1
0.865000,49.382252,55.331085,1.098343,0.339758,0.215617,1
0.866000,49.085575,54.777775,1.147428,0.394294,0.215617,1
0.867000,48.816589,54.229996,1.196245,0.443741,0.215617,1
0.868000,48.572708,53.687695,1.244818,0.488571,0.215617,1
0.869000,48.351589,53.150818,1.293169,0.529218,0.215617,1
0.870000,48.151108,52.619308,1.341320,0.566072,0.215617,1
0.871000,47.969337,52.093117,1.389290,0.599485,0.215617,1
